PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;COD-BARRIO;BARRIO;COD-DISTRITO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;
44689;"Centro de Salud García Noblejas";"";"";"Cita previa:   Online. Desde dispositivos móviles. Por telefonía automatizada de reconocimiento de voz. Quiosco digital en el centro de salud. Presencialmente en el centro de salud.";"Metro: Simancas (línea 7), Alsacia (línea 2).  Bus: 38, 4, 48, 70, 109.";"Este Centro de Salud presta atención urgente como Centro Sanitario 24 horas de lunes a viernes de 17 a 8 horas del día siguiente y sábados, domingos y festivos las 24 horas.";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9b13598d1351c010VgnVCM1000000b205a0aRCRD";"HERMANOS GARCIA NOBLEJAS";"CALLE";"V";"168";"";"";"";"";"MADRID";"MADRID";"28037";"2";"PUEBLO NUEVO";"15";"CIUDAD LINEAL";"446737";"4474936";"40.42335682823438";"-3.6278733381019603";"913 045 362 / 112 (urgencias)";"";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud"; 
43144;"Centro de Salud General Fanjul";"";"";"Cita previa:   Online. Desde dispositivos móviles. Por telefonía automatizada de reconocimiento de voz. Quiosco digital en el centro de salud. Presencialmente en el centro de salud.";"Bus: 34, 17, 139.  Cercanías Renfe: Las Aguilas (línea C5).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2e23598d1351c010VgnVCM1000000b205a0aRCRD";"LAS AGUILAS";"AVENIDA";"V";"18";"";"";"";"";"MADRID";"MADRID";"28044";"7";"LAS AGUILAS";"10";"LATINA";"434034";"4470441";"40.38194936141383";"-3.7771436928937563";"917 063 300";"";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud"; 
52655;"Centro de Salud General Ricardos";"";"";"Cita previa:   Online. Desde dispositivos móviles. Por telefonía automatizada de reconocimiento de voz. Quiosco digital en el centro de salud. Presencialmente en el centro de salud.";"Metro: Oporto (líneas 5 y 6), Urgel (línea 5).  Bus: 118, 34, 35, 119.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b043598d1351c010VgnVCM1000000b205a0aRCRD";"GENERAL RICARDOS";"CALLE";"V";"131";"";"";"";"";"MADRID";"MADRID";"28019";"2";"OPAÑEL";"11";"CARABANCHEL";"438193";"4471373";"40.3906640645144";"-3.728252705868516";"914 283 939 / 914 283 940";"";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud"; 
8986;"Centro de Salud Goya";"";"";"Cita previa:   Online. Desde dispositivos móviles. Por telefonía automatizada de reconocimiento de voz. Quiosco digital en el centro de salud. Presencialmente en el centro de salud.";"Metro: O'Donnell (línea 6).  Bus: 28, 203, 143, 156, 2, 30, 56, 71.  Bicimad: Estación 62 (calle D'Donnell, 50).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=529a4b6faa61c010VgnVCM1000000b205a0aRCRD";"O'DONNELL";"CALLE";"NUM";"55";"";"";"";"";"MADRID";"MADRID";"28009";"2";"GOYA";"4";"SALAMANCA";"443044";"4474755";"40.42147680417171";"-3.6714023531659077";"915 042 210 (cita previa)";"";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud"; 
9024;"Centro de Salud Guayaba";"";"";"Cita previa:   Online. Desde dispositivos móviles. Por telefonía automatizada de reconocimiento de voz. Quiosco digital en el centro de salud. Presencialmente en el centro de salud.";"Metro: Carabanchel Alto (línea 11).  Bus: 121, 131, 47, 108, 118.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e4aa4b6faa61c010VgnVCM1000000b205a0aRCRD";"ANTONIA RODRIGUEZ SACRISTAN";"CALLE";"V";"4";"";"";"";"";"MADRID";"MADRID";"28044";"6";"BUENAVISTA";"11";"CARABANCHEL";"436527";"4469443";"40.37314356256149";"-3.7476766527040275";"915 081 004 (Cita previa)";"";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud"; 
8967;"Centro de Salud Guzmán el Bueno";"";"";"Cita previa:   Online. Desde dispositivos móviles. Por telefonía automatizada de reconocimiento de voz. Quiosco digital en el centro de salud. Presencialmente en el centro de salud.";"Metro: Arg&amp;uuml;elles (líneas 3, 4 y 6).  Bus: 2, 002, 21, C03.  Bicimad: Estación 123 (calle Guzmán el Bueno, 1).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=77ba4b6faa61c010VgnVCM1000000b205a0aRCRD";"GUZMAN EL BUENO";"CALLE";"V";"11";"";"";"";"";"MADRID";"MADRID";"28015";"1";"GAZTAMBIDE";"7";"CHAMBERI";"439473";"4475872";"40.43128712671835";"-3.713600213433194";"915 447 696 (Cita previa)";"";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud"; 
8999;"Centro de Salud Ibiza";"";"";"Cita previa:   Online. Desde dispositivos móviles. Por telefonía automatizada de reconocimiento de voz. Quiosco digital en el centro de salud. Presencialmente en el centro de salud.";"Metro: Ibiza (línea 9).  Bus: 15, 2, 215, 26, 61, 63, C1, C2, 152, 20.  Bicimad: Estación 181 (Ibiza, 18).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0aca4b6faa61c010VgnVCM1000000b205a0aRCRD";"IBIZA";"CALLE";"V";"7";"";"";"";"";"MADRID";"MADRID";"28009";"4";"IBIZA";"3";"RETIRO";"442484";"4474432";"40.418519523915364";"-3.6779738285565498";"915 044 016 (Cita previa)";"";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud"; 
8990;"Centro de Salud Infanta Mercedes";"";"";"Cita previa:   Online. Desde dispositivos móviles. Por telefonía automatizada de reconocimiento de voz. Quiosco digital en el centro de salud. Presencialmente en el centro de salud.";"Metro: Estrecho (línea 1).  Bus: 43, 3.  Bicimad: Estación 152 (Avenida General Perón, 4).  Aparcamiento: Presidente Carmona (33) avenida Presidente Carmona.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cf7a4b6faa61c010VgnVCM1000000b205a0aRCRD";"INFANTA MERCEDES";"CALLE";"V";"7";"";"";"";"";"MADRID";"MADRID";"28020";"2";"CUATRO CAMINOS";"6";"TETUAN";"440802";"4478480";"40.45299526555742";"-3.6994420003701567";"914 506 061 / 915 545 504";"";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud"; 
8993;"Centro de Salud Isla de Oza";"";"";"Cita previa:   Online. Desde dispositivos móviles. Por telefonía automatizada de reconocimiento de voz. Quiosco digital en el centro de salud. Presencialmente en el centro de salud.";"Bus: 82, 137.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9cda4b6faa61c010VgnVCM1000000b205a0aRCRD";"SAN MARTIN DE PORRES";"CALLE";"V";"6";"";"";"";"";"MADRID";"MADRID";"28035";"3";"CIUDAD UNIVERSITARIA";"9";"MONCLOA-ARAVACA";"438346";"4479962";"40.468039595122036";"-3.7272830680164577";"913 738 412";"";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud"; 
30526;"Centro de Salud Jazmín";"";"";"Cita previa:   Online. Desde dispositivos móviles. Por telefonía automatizada de reconocimiento de voz. Quiosco digital en el centro de salud. Presencialmente en el centro de salud.";"Metro: Pinar de Chamartín (líneas 1, 4, ML1).  Bus: 129, 125, 150.  Cercanías Renfe: Fuente de la Mora (líneas C1, C10 y Regional).  Aparcamiento: Fuente de la Mora (74) avenida de Manoteras, 1D.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ee06b3e42751c010VgnVCM2000000c205a0aRCRD";"JAZMIN";"CALLE";"V";"33";"";"";"";"";"MADRID";"MADRID";"28033";"9";"COSTILLARES";"15";"CIUDAD LINEAL";"443355";"4480897";"40.47681915988452";"-3.668284328873817";"913 832 614";"";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud"; 
117595;"Centro de Salud Joaquín Rodrigo";"";"";"Cita previa:   Online. Desde dispositivos móviles. Por telefonía automatizada de reconocimiento de voz. Quiosco digital en el centro de salud. Presencialmente en el centro de salud.";"Bus: 6, 60, 81.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=249c8899fc81c010VgnVCM1000000b205a0aRCRD";"MARIANO VELA";"CALLE";"V";"62";"";"";"";"";"MADRID";"MADRID";"28026";"7";"PRADOLONGO";"12";"USERA";"439757";"4470333";"40.3814097989591";"-3.7097278880009545";"913 920 630 (cita previa)";"";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud"; 
9090;"Centro de Salud José Marvá";"";"";"Cita previa:   Online. Desde dispositivos móviles. Por telefonía automatizada de reconocimiento de voz. Quiosco digital en el centro de salud. Presencialmente en el centro de salud.";"Metro: Valdeacederas (línea 1).  Bus: 124, 66, 49.  Bicimad: Estación 207 (Azucenas, 1).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b10b4b6faa61c010VgnVCM1000000b205a0aRCRD";"BRAVO MURILLO";"CALLE";"V";"317";"";"";"";"";"MADRID";"MADRID";"28020";"5";"VALDEACEDERAS";"6";"TETUAN";"441038";"4479638";"40.46344389355506";"-3.696754927700333";"915 718 303 (Cita Previa)";"";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud"; 
9022;"Centro de Salud José María Llanos";"";"";"Cita previa:   Online. Desde dispositivos móviles. Por telefonía automatizada de reconocimiento de voz. Quiosco digital en el centro de salud. Presencialmente en el centro de salud.";"Bus: 102, 24.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2fea4b6faa61c010VgnVCM1000000b205a0aRCRD";"CABO MACHICHACO";"CALLE";"V";"62";"";"";"";"";"MADRID";"MADRID";"28053";"1";"ENTREVIAS";"13";"PUENTE DE VALLECAS";"443827";"4469194";"40.37142430282164";"-3.661682337719257";"915 075 060 (Cita previa)";"";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud"; 
190838;"Centro de Salud Justicia";"";"";"Cita previa:   Online. Desde dispositivos móviles. Por telefonía automatizada de reconocimiento de voz. Quiosco digital en el centro de salud. Presencialmente en el centro de salud.";"Metro: Chueca (línea 5), Alonso Martínez (líneas 4, 5 y 10), Tribunal (líneas 1 y 10).  Bus: 37, 3.  Cercanías Renfe:  Recoletos (líneas C1, C2, C7, C10 y Regional).  Bicimad: Estaciones 7 (calle Hortaleza, 75), 6 (calle Hortaleza, 63), 26 (plaza de las Salesas, 7).  Aparcamiento: Gravina 21 (89), calle Gravina; Garaje Piamonte (96) calle de Piamonte; aparcamiento Escuelas de San Antón (91), Santa Brigida.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7fe82a9d23d60110VgnVCM1000000b205a0aRCRD";"REGUEROS";"CALLE";"V";"3";"";"";"";"";"MADRID";"MADRID";"28004";"4";"JUSTICIA";"1";"CENTRO";"440894";"4475102";"40.42444378844651";"-3.6967767140523407";"917 025 483";"";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud"; 
40204;"Centro de Salud La Ventilla";"";"";"Cita previa:   Online. Desde dispositivos móviles. Por telefonía automatizada de reconocimiento de voz. Quiosco digital en el centro de salud. Presencialmente en el centro de salud.";"Metro: Ventilla (línea 9).  Bus: 177, 42.";"Este Centro de Salud presta atención urgente como Centro Sanitario 24 horas de lunes a viernes de 17 a 8 horas del día siguiente y sábados, domingos y festivos las 24 horas.";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4353598d1351c010VgnVCM1000000b205a0aRCRD";"ASTURIAS";"AVENIDA";"V";"61";"";"";"";"";"MADRID";"MADRID";"28029";"4";"ALMENARA";"6";"TETUAN";"440756";"4480318";"40.471430965072216";"-3.6988900682571995";"913 156 112";"";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud"; 
8987;"Centro de Salud Lagasca";"";"";"Cita previa:   Online. Desde dispositivos móviles. Por telefonía automatizada de reconocimiento de voz. Quiosco digital en el centro de salud. Presencialmente en el centro de salud.";"Metro: Avenida de América (línea 4, 6, 7 y 9), Núñez de Balboa (líneas 5 y 9).  Bus: 61, 19, 51, 9.  Bicimad: Estación 190 (calle Velázquez, 91).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=441b4b6faa61c010VgnVCM1000000b205a0aRCRD";"LAGASCA";"CALLE";"V";"122";"";"";"";"";"MADRID";"MADRID";"28006";"6";"CASTELLANA";"4";"SALAMANCA";"441966";"4476329";"40.435581678921494";"-3.684252530537986";"915 618 463";"";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud"; 
8971;"Centro de Salud Las Águilas";"";"";"Cita previa:   Online. Desde dispositivos móviles. Por telefonía automatizada de reconocimiento de voz. Quiosco digital en el centro de salud. Presencialmente en el centro de salud.";"Bus: 34, 155.  Cercanías Renfe: Fanjul (línea C5).";"Este Centro de Salud presta atención urgente como Centro Sanitario 24 horas de lunes a viernes de 17 a 8 horas del día siguiente y sábados, domingos y festivos las 24 horas.";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d62b4b6faa61c010VgnVCM1000000b205a0aRCRD";"JOSE DE CADALSO";"CALLE";"V";"51";"";"";"";"";"MADRID";"MADRID";"28044";"7";"LAS AGUILAS";"10";"LATINA";"434762";"4469976";"40.377817772860155";"-3.768520276993845";"917 059 100 / 112 (urgencias)";"";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud"; 
8976;"Centro de Salud Las Calesas";"";"";"Cita previa:   Online. Desde dispositivos móviles. Por telefonía automatizada de reconocimiento de voz. Quiosco digital en el centro de salud. Presencialmente en el centro de salud.";"Metro: Usera (línea 6).    Bus: 23, 55, 60.     Bicimad:   Estación 222 (calle Eugenio Caxes, 12).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=693b4b6faa61c010VgnVCM1000000b205a0aRCRD";"CALESAS";"CALLE";"V";"12";"";"";"";"";"MADRID";"MADRID";"28026";"5";"MOSCARDO";"12";"USERA";"440114";"4471277";"40.3899305644959";"-3.7056110581606374";"915 001 247 (cita previa)";"";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud"; 
8968;"Centro de Salud Las Cortes";"";"";"Cita previa:   Online. Desde dispositivos móviles. Por telefonía automatizada de reconocimiento de voz. Quiosco digital en el centro de salud. Presencialmente en el centro de salud.";"Metro: Sevilla (línea 2), Sol (líneas 1, 2 y 3).  Bus: 002, 51, M1, 53, 15, 20, 150, 5, 46.  Cercanías Renfe: Sol (líneas C3, C4 y Regional).  Bicimad: Estaciones 28 (calle Alcalá, 27), 1a y 1b (Puerta del Sol, 1).  Aparcamientos: Sevilla (41) calle Sevilla y calle Alcalá; Canalejas (1238), plaza de Canalejas.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=fb4b4b6faa61c010VgnVCM1000000b205a0aRCRD";"SAN JERONIMO";"CARRERA";"V";"32";"";"";"";"";"MADRID";"MADRID";"28014";"3";"CORTES";"1";"CENTRO";"440694";"4474219";"40.41648415259391";"-3.6990401903458245";"913 690 491";"";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud"; 
190840;"Centro de Salud Lavapiés";"";"";"Cita previa:   Online. Desde dispositivos móviles. Por telefonía automatizada de reconocimiento de voz. Quiosco digital en el centro de salud. Presencialmente en el centro de salud.";"Metro: Lavapiés (línea 3), Embajadores (líneas 3 y 5).  Bus: M1.  Cercanías Renfe: Embajadores (línea C5).  Bicimad: Estaciones 44 (calle Mesón de Paredes 35), 48 (glorieta de Embajadores, 2).  Aparcamientos: Agustín Lara (73) plaza Arturo Barea; Casino de la Reina (19), calle Casino; Garaje Amparo (75), calle Amparo.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d5092a9d23d60110VgnVCM1000000b205a0aRCRD";"EMBAJADORES";"CALLE";"V";"41";"";"";"";"";"MADRID";"MADRID";"28012";"2";"EMBAJADORES";"1";"CENTRO";"440383";"4473444";"40.407598710636066";"-3.7039098865773954";"915 272 745";"";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud"; 
8980;"Centro de Salud Legazpi";"";"";"Cita previa:   Online. Desde dispositivos móviles. Por telefonía automatizada de reconocimiento de voz. Quiosco digital en el centro de salud. Presencialmente en el centro de salud.";"Metro: Legazpi (línea 3 y 6).  Bus: 148, 156, 62.  Bicimad: Estación 235 (calle Sodio, 1B).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8e5b4b6faa61c010VgnVCM1000000b205a0aRCRD";"ANTRACITA";"CALLE";"V";"2";"";"";"";"A";"MADRID";"MADRID";"28045";"4";"LEGAZPI";"2";"ARGANZUELA";"441406";"4471444";"40.389654432623594";"-3.6916697952507516";"915 062 326";"";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud"; 
9068;"Centro de Salud Linneo";"";"";"Cita previa:   Online. Desde dispositivos móviles. Por telefonía automatizada de reconocimiento de voz. Quiosco digital en el centro de salud. Presencialmente en el centro de salud.";"Metro: Puerta del Ángel (línea 6).  Bus: 36, 50, 62, 31, 65, 138, 25, 33, 39, 41, C1, C2.  Bicimad: Estación 167 (calle Segovia, 45).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=117b4b6faa61c010VgnVCM1000000b205a0aRCRD";"LINNEO";"CALLE";"V";"3";"";"";"";"";"MADRID";"MADRID";"28005";"1";"IMPERIAL";"2";"ARGANZUELA";"438877";"4473882";"40.41330775966558";"-3.720434908279482";"913 654 868";"";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud"; 
6879417;"Centro de Salud Londres";"";"De lunes a viernes de 8 a 21 horas.";"Cita previa:   Online. Desde dispositivos móviles. Por telefonía automatizada de reconocimiento de voz. Quiosco digital en el centro de salud. Presencialmente en el centro de salud.";"Metro: Ventas (línea 2 y 5).  Bus: 74, 53.  Bicimad: Estación 193 (avenida Toreros, 49).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=65925863bf6ad310VgnVCM2000000c205a0aRCRD";"LONDRES";"CALLE";"V";"55";"";"";"";"";"MADRID";"MADRID";"28028";"4";"GUINDALERA";"4";"SALAMANCA";"443516";"4475905";"40.43185977714678";"-3.6659409141391213";"913 611 674 (cita previa)";"";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud"; 
112335;"Centro de Salud Los Alpes";"";"";"Cita previa:   Online. Desde dispositivos móviles. Por telefonía automatizada de reconocimiento de voz. Quiosco digital en el centro de salud. Presencialmente en el centro de salud.";"Bus: 140, E2, 38.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=220415a11a81c010VgnVCM1000000b205a0aRCRD";"SUECIA";"CALLE";"V";"62";"";"";"";"";"MADRID";"MADRID";"28022";"5";"ROSAS";"20";"SAN BLAS-CANILLEJAS";"448183";"4474724";"40.4215335050215";"-3.610813545103934";"917 759 109";"";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud"; 
51699;"Centro de Salud Los Cármenes";"";"";"Cita previa:   Online. Desde dispositivos móviles. Por telefonía automatizada de reconocimiento de voz. Quiosco digital en el centro de salud. Presencialmente en el centro de salud.";"Metro: Carpetana (línea 6).  Bus: 17, 35.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d563598d1351c010VgnVCM1000000b205a0aRCRD";"VIA CARPETANA";"CALLE";"V";"202";"";"";"";"";"MADRID";"MADRID";"28047";"1";"LOS CARMENES";"10";"LATINA";"437443";"4472091";"40.397067128465096";"-3.7371593255578492";"914 663 139";"";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud"; 
4736570;"Centro de Salud Los Rosales";"";"";"Cita previa:   Online. Desde dispositivos móviles. Por telefonía automatizada de reconocimiento de voz. Quiosco digital en el centro de salud. Presencialmente en el centro de salud.";"Metro: Villaverde Bajo Cruce (línea 3).  Bus: 123, 130, 85.  Cercanías Renfe: Villaverde Bajo (líneas C3, C4 y Regional).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8c6ca3c5ef0b7110VgnVCM1000000b205a0aRCRD";"DIAMANTE";"CALLE";"V";"12";"";"";"";"";"MADRID";"MADRID";"28021";"4";"LOS ROSALES";"17";"VILLAVERDE";"441587";"4467180";"40.35312704162811";"-3.687881431681468";"917 230 327";"";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud"; 
